ID	Συχνότητα (Frequency)	‰	CEF level	Λήμμα (Lemma)	Πολυλεκτικό σύνολο (MWE)	Μέρος του Λόγου (Part of speech)	Μετάφραση (Translation)	Σχόλια μεταφραστή (Translator's comments)			
	0	0	C2	υπόνομος		Ουσιαστικό					
4787	839	0,014604855	C1	υπονοώ		Ρήμα					
	0	0	C2	υποπτεύομαι		Ρήμα					
3031	1583	0,027556001	B2	ύποπτος		Επίθετο					
3630	1241	0,021602652	B2	υπόσταση		Ουσιαστικό					
530	11353	0,197626838	A1	υποστηρίζω		Ρήμα					
3977	1103	0,019200423	C1	υποστηρικτής		Ουσιαστικό					
1047	5832	0,101520278	A2	υποστήριξη		Ουσιαστικό					
2606	1947	0,033892315	B1	υπόσχεση		Ουσιαστικό					
2114	2524	0,043936417	B1	υπόσχομαι		Ρήμα					
4327	984	0,017128936	C1	υποταγή		Ουσιαστικό					
5700	0	0	C2	υποτάσσομαι		Ρήμα					
3893	1134	0,019740054	B2	υποτάσσω		Ρήμα					
4584	900	0,01566671	C1	υποτιθέμενος		Επίθετο					
2864	1703	0,029644896	B1	υποτίθεται		Ρήμα					
3410	1355	0,028829787	B2	υποτίμηση		Ουσιαστικό					
4631	884	0,01538819	C1	υποτιμώ		Ρήμα					
	0	0	C2	υπότροφος		Ουσιαστικό					
719	8406	0,146327068	A1	υπουργείο		Ουσιαστικό					
4486	930	0,016188933	C1	υπουργικός,-ή,-ό	υπουργικό συμβούλιο	Επίθετο, Έκφραση					
534	11283	0,196408316	A1	υπουργός		Ουσιαστικό					
2554	1986	0,034571206	B1	υποφέρω		Ρήμα					
1723	3346	0,058245345	A2	υποχρεώνω		Ρήμα					
1060	5765	0,100353979	A2	υποχρέωση		Ουσιαστικό					
3348	1395	0,0242834	B2	υποχρεωτικά		Επίρρημα					
2466	2077	0,036155284	B1	υποχρεωτικός		Επίθετο					
5109	765	0,013316703	C2	υποχώρηση		Ουσιαστικό					
3724	1198	0,020854131	B2	υποχωρώ		Ρήμα					
1148	5304	0,092329142	A2	υποψήφιος		Επίθετο					
4670	876	0,015248931	C1	υποψηφιότητα		Ουσιαστικό					
4617	888	0,01545782	C1	υποψία		Ουσιαστικό					
4628	886	0,015423005	C1	υποψιάζομαι		Ρήμα					
1162	5249	0,091371732	A2	ύστερα		Επίρρημα					
	0	0	C2	υφαίνω		Ρήμα					
2875	1696	0,029523044	B1	ύφασμα		Ουσιαστικό					
4242	1016	0,021617021	C1	ύφεση		Ουσιαστικό					
1271	4726	0,082267633	A2	υφίσταμαι		Ρήμα					
4164	1043	0,018155976	C1	υφιστάμενος		Επίθετο					
1890	2971	0,051717549	A2	ύφος		Ουσιαστικό					
3008	1600	0,027851928	B2	υφυπουργός		Ουσιαστικό					
	0	0	C2	υψηλός		Επίθετο					
4610	891	0,015510043	C1	υψόμετρο		Ουσιαστικό					
885	6897	0,120059218	A1	ύψος		Ουσιαστικό					
3477	1322	0,023012656	B2	υψώνω		Ρήμα					
1347	4424	0,077010582	A2	φαγητό		Ουσιαστικό					
156	28169	0,490350604	A1	φαίνομαι		Ρήμα					
	0	0	C2	φαινομενικά		Επίρρημα					
5437	518	0,011021277	C2	φαινομενικός		Επίθετο					
668	9056	0,157641914	A1	φαινόμενο		Ουσιαστικό					
5637	0	0	C2	φαινόμενο 	φαινόμενο του θερμοκηπίου	Ουσιαστικό, Έκφραση					
2444	2102	0,036590471	B1	φάκελος		Ουσιαστικό					
3088	1547	0,026929333	B2	φακός	φακοί επαφής	Ουσιαστικό, Έκφραση					
	0	0	C2	φαλακρός		Επίθετο					
4205	1026	0,017860049	C1	φανάρι		Ουσιαστικό					
3123	1526	0,026563777	B2	φανατικός		Επίθετο					
4489	929	0,019765957	C1	φανέλα		Ουσιαστικό					
2280	2289	0,039845665	B1	φανερός		Επίθετο					
2766	1777	0,030933048	B1	φανερώνω		Ρήμα					
816	7459	0,129842208	A1	φαντάζομαι		Ρήμα					
4380	963	0,016763379	C1	φαντάρος		Ουσιαστικό					
1803	3180	0,055355707	A2	φαντασία		Ουσιαστικό					
4535	915	0,015927821	C1	φάντασμα		Ουσιαστικό					
2716	1825	0,031768606	B1	φανταστικός		Επίθετο					
5458	510	0,012512278	C2	φαξ		Ουσιαστικό					
4880	815	0,014187076	C1	φαράγγι		Ουσιαστικό					
	0	0	C2	φάρδος		Ουσιαστικό					
	0	0	C2	φαρδύς		Επίθετο					
	0	0	C2	φαρμακείο		Ουσιαστικό					
2486	2055	0,03577232	B1	φαρμακευτικός		Επίθετο					
999	6164	0,107299553	A2	φάρμακο		Ουσιαστικό					
5464	509	0,010829787	C2	φαρμακοποιός		Ουσιαστικό					
5823	0	0	C2	φάρος		Ουσιαστικό					
5386	578	0,014180581	C2	φασαρία		Ουσιαστικό					
805	7560	0,131600361	A1	φάση		Ουσιαστικό					
4744	852	0,014831152	C1	φασισμός		Ουσιαστικό					
4574	904	0,015736339	C1	φασιστικός		Επίθετο					
2636	1909	0,033230832	B1	φάσμα		Ουσιαστικό					
	0	0	C2	φασόλι		Ουσιαστικό					
5260	667	0,016364096	C2	φάτσα		Ουσιαστικό					
5058	775	0,013490778	C2	Φεβρουάριος		Ουσιαστικό					
2724	1817	0,031629346	B1	φεγγάρι		Ουσιαστικό					
	0	0	C2	φεμινιστικός		Επίθετο					
	0	0	C2	φέρνομαι		Ρήμα					
	0	0	C2	φέρνω		Ρήμα					
	0	0	C2	φέρομαι	φέρομαι άσχημα	Ρήμα					
219	22090	0,384530684	A1	φέρω		Ρήμα					
1632	3572	0,076	A2	φεστιβάλ		Ουσιαστικό					
3653	1231	0,021428577	B2	φέτα		Ουσιαστικό					
2921	1657	0,028844153	B2	φετινός		Επίθετο					
1331	4475	0,077898362	A2	φέτος		Επίρρημα					
340	16342	0,284472632	A1	φεύγω		Ρήμα					
2157	2453	0,042700487	B1	φήμη		Ουσιαστικό					
4356	972	0,016920046	C1	φημίζομαι		Ρήμα					
5849	0	0	C2	φημισμένος		Επίθετο					
1107	5456	0,094975075	A2	φθάνω		Ρήμα					
	0	0	C2	φθαρμένος		Επίθετο					
	0	0	C2	φθινοπωρινός		Επίθετο					
3456	1331	0,023169323	B2	φθινόπωρο		Ουσιαστικό					
3471	1326	0,023082286	B2	φθορά		Ουσιαστικό					
	0	0	C2	φιάλη		Ουσιαστικό					
4001	1095	0,019061163	C1	φιγούρα		Ουσιαστικό					
3339	1399	0,02435303	B2	φίδι		Ουσιαστικό					
3137	1519	0,026441924	B2	φίλαθλος		Ουσιαστικό					
	0	0	C2	φιλανθρωπία		Ουσιαστικό					
	0	0	C2	φιλανθρωπικός		Επίθετο					
	0	0	C2	φιλαράκος		Ουσιαστικό					
2990	1611	0,02804341	B2	φιλάω, φιλώ		Ρήμα					
2461	2084	0,036277137	B1	φιλελεύθερος		Επίθετο					
1947	2848	0,049576432	A2	φίλη		Ουσιαστικό					
2045	2665	0,046390868	B1	φιλί		Ουσιαστικό					
2589	1960	0,034118612	B1	φιλία		Ουσιαστικό					
2744	1798	0,031298604	B1	φιλικά		Επίρρημα					
1935	2874	0,050029026	A2	φιλικός		Επίθετο					
4188	1032	0,017964494	C1	φιλμ		Ουσιαστικό					
4282	1002	0,01744227	C1	φιλοδοξία		Ουσιαστικό					
4895	812	0,017276596	C1	φιλόδοξος		Επίθετο					
4841	825	0,017553191	C1	φιλοδοξώ		Ρήμα					
	0	0	C2	φιλοδώρημα		Ουσιαστικό					
3896	1133	0,019722647	B2	φιλολογία		Ουσιαστικό					
3540	1289	0,02243821	B2	φιλοξενία		Ουσιαστικό					
5748	0	0	C2	φιλόξενος		Επίθετο					
2126	2511	0,04371012	B1	φιλοξενώ		Ρήμα					
179	25796	0,449042713	A1	φίλος		Επίθετο					
1127	5395	0,09391322	A2	φιλοσοφία		Ουσιαστικό					
1979	2772	0,048253466	B1	φιλοσοφικός		Επίθετο					
2129	2509	0,043675305	B1	φιλόσοφος		Ουσιαστικό					
	0	0	C2	φιλότιμο		Ουσιαστικό					
	0	0	C2	φιλτράρω		Ρήμα					
2236	2346	0,04083789	B1	φίλτρο		Ουσιαστικό					
	0	0	C2	φινλανδικός		Επίθετο					
5642	0	0	C2	φλας		Ουσιαστικό					
4420	947	0,01648486	C1	φλέβα		Ουσιαστικό					
4925	804	0,013995594	C2	φλεγμονή		Ουσιαστικό					
4262	1008	0,017546715	C1	φλιτζάνι		Ουσιαστικό					
2899	1676	0,029174895	B1	φλόγα		Ουσιαστικό					
	0	0	C2	φλοιός		Ουσιαστικό					
	0	0	C2	φοβάμαι, φοβούμαι		Ρήμα					
5691	0	0	C2	φοβερά		Επίρρημα					
1693	3417	0,059481274	A2	φοβερός		Επίθετο					
5851	0	0	C2	φοβίζω		Ρήμα					
	0	0	C2	φοβισμένος		Επίθετο					
1025	6026	0,104897325	A2	φόβος		Ουσιαστικό					
4961	797	0,013873742	C2	φοίνικας		Ουσιαστικό					
689	8689	0,151253378	A1	φοιτητής		Ουσιαστικό					
2412	2135	0,037164917	B1	φοιτητικός		Επίθετο					
	0	0	C2	φοιτήτρια		Ουσιαστικό					
	0	0	C2	φονιάς		Ουσιαστικό					
4135	1054	0,018347458	C1	φόνος		Ουσιαστικό					
4917	806	0,014030409	C1	φόντο		Ουσιαστικό					
79	48908	0,851363816	A1	φορά		Ουσιαστικό					
5379	583	0,014303251	C2	φόρα		Ουσιαστικό					
989	6200	0,107926222	A2	φοράω, φορώ		Ρήμα					
779	7822	0,136161114	A1	φορέας		Ουσιαστικό					
5396	566	0,013886175	C2	φόρεμα		Ουσιαστικό					
	0	0	C2	φορεσιά		Ουσιαστικό					
4750	850	0,014796337	C1	φορητός	φορητός υπολογιστής	Επίθετο, Έκφραση					
2225	2353	0,040959742	B1	φόρμα		Ουσιαστικό					
4448	939	0,0163456	C1	φορολογία		Ουσιαστικό					
3090	1546	0,026911926	B2	φορολογικός		Επίθετο					
5962	0	0	C2	φορολογούμενος		Επίθετο, Ουσιαστικό					
4903	810	0,017234043	C1	φορολογώ		Ρήμα					
1841	3092	0,053823851	A2	φόρος	φόρος τιμής	Ουσιαστικό, Έκφραση					
1541	3860	0,067192777	A2	φόρουμ		Ουσιαστικό					
				φορτηγό 		Ουσιαστικό					
5395	568	0,013935243	C2	φορτηγός		Επίθετο					
	0	0	C2	φορτίζω		Ρήμα					
2216	2359	0,041064187	B1	φορτίο		Ουσιαστικό					
	0	0	C2	φορτισμένος							
2509	2031	0,035354541	B1	φορτώνω		Ρήμα					
	0	0	C2	φόρτωση		Ουσιαστικό					
	0	0	C2	φούξια		Επίθετο					
	0	0	C2	φούρναρης		Ουσιαστικό					
2878	1694	0,029488229	B1	φούρνος		Ουσιαστικό					
4862	820	0,014274113	C1	φουσκώνω		Ρήμα					
	0	0	C2	φούστα		Ουσιαστικό					
	0	0	C2	φουστάνι		Ουσιαστικό					
5493	0	0	C2	ΦΠΑ		Συντομογραφία/Σύντμηση					
4045	1082	0,018834866	C1	φράγμα		Ουσιαστικό					
	0	0	C2	φραγμός		Ουσιαστικό					
	0	0	C2	φράκτης		Ουσιαστικό					
	0	0	C2	φράουλα		Ουσιαστικό					
1306	4582	0,079760959	A2	φράση		Ουσιαστικό					
	0	0	C2	φράσσω		Ρήμα					
	0	0	C2	φράχτης		Ουσιαστικό					
	0	0	C2	φρενάρω		Ρήμα					
	0	0	C2	φρένο		Ουσιαστικό					
2195	2387	0,041551595	B1	φρέσκος		Επίθετο					
	0	0	C2	φρίκη		Ουσιαστικό					
4436	942	0,016397823	C1	φρικτός, φριχτός		Επίθετο					
	0	0	C2	φρόνιμος		Επίθετο					
1960	2804	0,048810504	B1	φροντίδα		Ουσιαστικό					
1256	4797	0,083503562	A2	φροντίζω		Ρήμα					
3912	1129	0,019653017	B2	φροντιστήριο		Ουσιαστικό					
4874	817	0,014221891	C1	φρουρά		Ουσιαστικό					
4709	861	0,014987819	C1	φρούριο		Ουσιαστικό					
	0	0	C2	φρουρώ		Ρήμα					
2432	2123	0,036956027	B1	φρούτο		Ουσιαστικό					
	0	0	C2	φρύδι		Ουσιαστικό					
1119	5425	0,094435444	A2	φταίω		Ρήμα					
	0	0	C2	φτάνει		Ρήμα					
239	20504	0,35692246	A1	φτάνω		Ρήμα					
	0	0	C2	φτέρνα		Ουσιαστικό					
2790	1755	0,030550084	B1	φτερό		Ουσιαστικό					
1923	2895	0,050394583	A2	φτηνός		Επίθετο					
472	12523	0,217993561	A1	φτιάχνω		Ρήμα					
	0	0	C2	φτυαρίζω		Ρήμα					
4783	840	0,014622262	C1	φτύνω		Ρήμα					
3432	1343	0,023378212	B2	φτώχεια		Ουσιαστικό					
1435	4130	0,07189279	A2	φτωχός		Επίθετο					
2107	2535	0,044127899	B1	φυλάγω, φυλάω		Ρήμα					
4399	958	0,016676342	C1	φύλακας		Ουσιαστικό					
1640	3546	0,061726836	A2	φυλακή		Ουσιαστικό					
4441	941	0,016380415	C1	φυλακίζω		Ρήμα					
5136	758	0,013194851	C2	φυλάκιση		Ουσιαστικό					
	0	0	C2	φυλακισμένος		Μετοχή, Ουσιαστικό					
5015	785	0,013664852	C2	φύλαξη		Ουσιαστικό					
4255	1012	0,017616345	C1	φυλετικός		Επίθετο					
1453	4075	0,07093538	A2	φυλή		Ουσιαστικό					
4402	957	0,016658935	C1	φυλλάδιο		Ουσιαστικό					
969	6352	0,110572155	A1	φύλλο		Ουσιαστικό					
	0	0	C2	φυλλομετρητής		Ουσιαστικό					
	0	0	C2	φυλλομετρώ		Ρήμα					
1079	5669	0,098682863	A2	φύλο		Ουσιαστικό					
	0	0	C2	φυσάει		Ρήμα					
4416	948	0,016502267	C1	φυσάω, φυσώ		Ρήμα					
469	12565	0,218724674	A1	φύση		Ουσιαστικό					
353	15950	0,277648909	A1	φυσικά		Επίρρημα					
3816	1159	0,020175241	B2	φυσική		Ουσιαστικό					
	0	0	C2	φυσικός	φυσική επιστήμη	Ουσιαστικό					
249	20241	0,352344299	A1	φυσικός,-ή,-ό		Επίθετο					
4811	833	0,017723404	C1	φυσιογνωμία		Ουσιαστικό					
5460	510	0,010851064	C2	φυσιολογικά		Επίρρημα					
1518	3925	0,068324261	A2	φυσιολογικός		Επίθετο					
4476	933	0,016241156	C1	φυτεύω		Ρήμα					
3150	1510	0,026285257	B2	φυτικός		Επίθετο					
1007	6122	0,10656844	A2	φυτό		Ουσιαστικό					
4948	799	0,013908557	C2	φυτρώνω		Ρήμα					
4463	936	0,016293378	C1	φωλιά		Ουσιαστικό					
1038	5913	0,102930282	A2	φωνάζω		Ρήμα					
609	9922	0,17271677	A1	φωνή		Ουσιαστικό					
4146	1049	0,01826042	C1	φωνητικός		Επίθετο					
431	13154	0,228977665	A1	φως	φως της ημέρας	Ουσιαστικό, Έκφραση					
2244	2338	0,04069863	B1	φωτεινός		Επίθετο					
883	6907	0,120233293	A1	φωτιά		Ουσιαστικό					
2297	2268	0,039480108	B1	φωτίζω		Ρήμα					
2545	1996	0,03474528	B1	φωτισμός		Ουσιαστικό					
516	11548	0,201021292	A1	φωτογραφία		Ουσιαστικό					
4802	836	0,014552632	C1	φωτογραφίζω		Ρήμα					
5969	0	0	C2	φωτογραφικός	φωτογραφική μηχανή	Επίθετο, Έκφραση					
2496	2046	0,035615653	B1	φωτογραφικός		Επίθετο					
5101	766	0,013334111	C2	φωτογράφος		Ουσιαστικό					
3931	1120	0,01949635	C1	χαζός		Επίθετο					
5157	751	0,013072999	C2	χαϊδεύω		Ρήμα					
3482	1318	0,022943026	B2	χαιρετάω, χαιρετώ		Ρήμα					
	0	0	C2	χαίρετε		Έκφραση					
5271	659	0,014021277	C2	χαιρετίζω		Ρήμα					
5481	0	0	C2	χαιρετίσματα		Ουσιαστικό					
3619	1248	0,021724504	B2	χαιρετισμός		Ουσιαστικό					
	0	0	C2	χαίρομαι		Ρήμα					
3050	1567	0,027277482	B2	χαλαρός		Επίθετο					
3330	1404	0,024440067	B2	χαλαρώνω		Ρήμα					
4212	1024	0,017825234	C1	χαλάρωση		Ουσιαστικό					
	0	0	C2	χαλασμένος		Επίθετο					
1620	3601	0,062684246	A2	χαλάω, χαλώ		Ρήμα					
3487	1315	0,022890804	B2	χαλί		Ουσιαστικό					
	0	0	C2	χάλια		Επίρρημα					
4616	888	0,01545782	C1	χάλκινος		Επίθετο					
4414	950	0,016537082	C1	χαλκός		Ουσιαστικό					
	0	0	C2	χάλυβας		Ουσιαστικό					
